985;XPS DT;XPS DESKTOPS;MT;XPS DESKTOPS;XPS 8200
986;XPS DT;XPS DESKTOPS;MT;XPS DESKTOPS;XPS ONE 2710
987;Vos NB;VOSTRO NOTEBOOKS;NONE;VOSTRO NOTEBOOKS;VOSTRO 5594
988;Inspiron DT;INSPIRON DESKTOPS;GENEVA;INSPIRON DESKTOPS;INSPIRON 546S
989;Inspiron DT;INSPIRON DESKTOPS;MT;INSPIRON DESKTOPS;INSPIRON 5490 AIO
990;Inspiron DT;INSPIRON DESKTOPS;MT;INSPIRON DESKTOPS;INSPIRON 5401 AIO
991;Inspiron DT;INSPIRON DESKTOPS;MT;INSPIRON DESKTOPS;INSPIRON 24-3477
992;XPS DT;XPS DESKTOPS;MT;XPS DESKTOPS;XPS 8910
993;Vos NB;VOSTRO NOTEBOOKS;NONE;VOSTRO NOTEBOOKS;VOSTRO 3480
994;Inspiron NTB;INSPIRON NOTEBOOKS;NOTEBOOK;INSPIRON NOTEBOOKS;INSPIRON 5160
995;Inspiron DT;INSPIRON DESKTOPS;MT;INSPIRON DESKTOPS;INSPIRON 24-3475
996;HHelds/MP3;MOBILE ELECTRONICS;NONE;MOBILE ELECTRONICS;VENUE TOUCH 4300
997;Inspiron NTB;INSPIRON NOTEBOOKS;NOTEBOOK;INSPIRON NOTEBOOKS;INSPIRON 5721
998;Inspiron NTB;INSPIRON NOTEBOOKS;NOTEBOOK;INSPIRON NOTEBOOKS;INSPIRON 7353
999;Vos DT;VOSTRO DESKTOPS;MT;VOSTRO DESKTOPS;VOSTRO 3888
1000;Inspiron NTB;INSPIRON NOTEBOOKS;NOTEBOOK;INSPIRON NOTEBOOKS;INSPIRON 1564
1001;Inspiron NTB;INSPIRON NOTEBOOKS;NOTEBOOK;INSPIRON NOTEBOOKS;INSPIRON N301Z
1002;XPS DT;XPS DESKTOPS;PHOBOS;XPS DESKTOPS;ALIENWARE AREA51
